file_path,label,season_id,survey_id
./combined_dataset\20131101_195029_001.jpg,61,3,5
./combined_dataset\20131101_195108.jpg,2,3,5
./combined_dataset\20131101_195153.jpg,2,3,5
./combined_dataset\20131101_195153_001.jpg,61,3,5
./combined_dataset\20131101_195238.jpg,61,3,5
./combined_dataset\20131101_195305.jpg,61,3,5
./combined_dataset\20131101_195341.jpg,61,3,5
./combined_dataset\20131101_195408.jpg,61,3,5
./combined_dataset\20131101_201829.jpg,61,3,5
./combined_dataset\20131101_202012.jpg,61,3,5
./combined_dataset\20131101_202047.jpg,61,3,5
./combined_dataset\20131101_202135.jpg,61,3,5
./combined_dataset\20131101_202217.jpg,61,3,5
./combined_dataset\20131101_210623.jpg,4,3,5
./combined_dataset\20131101_210729.jpg,4,3,5
./combined_dataset\20131101_211828.jpg,4,3,5
./combined_dataset\20131101_211859.jpg,4,3,5
./combined_dataset\20131102_023344.jpg,61,3,5
./combined_dataset\20131102_023429.jpg,61,3,5
./combined_dataset\20131102_023500.jpg,61,3,5
./combined_dataset\20131102_023531.jpg,61,3,5
./combined_dataset\20131102_024709.jpg,61,3,5
./combined_dataset\20131102_164740.jpg,61,3,5
./combined_dataset\20131102_165738.jpg,61,3,5
./combined_dataset\20131102_165822.jpg,61,3,5
./combined_dataset\20131102_165851.jpg,61,3,5
./combined_dataset\20131102_170321.jpg,61,3,5
./combined_dataset\20131102_170511.jpg,61,3,5
./combined_dataset\20131102_170616.jpg,61,3,5
./combined_dataset\20131102_170935.jpg,2,3,5
./combined_dataset\20131102_171002.jpg,2,3,5
./combined_dataset\20131102_171058.jpg,2,3,5
./combined_dataset\20131102_171352.jpg,2,3,5
./combined_dataset\20131102_171456.jpg,2,3,5
./combined_dataset\20131102_171456_001.jpg,61,3,5
./combined_dataset\20131102_171556.jpg,2,3,5
./combined_dataset\20131102_171927.jpg,5,3,5
./combined_dataset\20131102_172009.jpg,2,3,5
./combined_dataset\20131102_172043.jpg,5,3,5
./combined_dataset\20131102_172138.jpg,5,3,5
./combined_dataset\20131102_172332.jpg,61,3,5
./combined_dataset\20131102_175402.jpg,3,3,5
./combined_dataset\20131102_175434.jpg,3,3,5
./combined_dataset\20131102_175607.jpg,3,3,5
./combined_dataset\20131102_175640.jpg,3,3,5
./combined_dataset\20131102_180105.jpg,3,3,5
./combined_dataset\20131102_185232.jpg,4,3,5
./combined_dataset\20131102_185312.jpg,4,3,5
./combined_dataset\20131102_185349.jpg,4,3,5
./combined_dataset\20131102_185450.jpg,4,3,5
./combined_dataset\20131102_190546.jpg,4,3,5
./combined_dataset\20131102_192248.jpg,61,3,5
./combined_dataset\20131102_192327.jpg,61,3,5
./combined_dataset\20131102_192354.jpg,61,3,5
./combined_dataset\20131102_192421.jpg,61,3,5
./combined_dataset\20131102_192746.jpg,61,3,5
./combined_dataset\20131102_192813.jpg,61,3,5
./combined_dataset\20131102_211147.jpg,61,3,5
./combined_dataset\20131102_211247.jpg,61,3,5
./combined_dataset\20131102_211618.jpg,61,3,5
./combined_dataset\20131102_211749.jpg,61,3,5
./combined_dataset\20131102_211836.jpg,61,3,5
./combined_dataset\20131102_211948.jpg,61,3,5
./combined_dataset\20131102_212025.jpg,61,3,5
./combined_dataset\20131102_212100.jpg,61,3,5
./combined_dataset\20131102_214839.jpg,2,3,5
./combined_dataset\20131102_214921.jpg,2,3,5
./combined_dataset\20131102_215014.jpg,2,3,5
./combined_dataset\20131102_215057.jpg,5,3,5
./combined_dataset\20131102_215057_001.jpg,2,3,5
./combined_dataset\20131102_215129.jpg,2,3,5
./combined_dataset\20131102_215158.jpg,2,3,5
./combined_dataset\20131102_215241.jpg,2,3,5
./combined_dataset\20131102_215323.jpg,2,3,5
./combined_dataset\20131102_215355.jpg,2,3,5
./combined_dataset\20131102_215652.jpg,2,3,5
./combined_dataset\20131102_230549.jpg,61,3,5
./combined_dataset\20131102_234642.jpg,4,3,5
./combined_dataset\20131103_000128.jpg,5,3,5
./combined_dataset\20131103_000658.jpg,5,3,5
./combined_dataset\20131103_011304.jpg,5,3,5
./combined_dataset\20131103_011443.jpg,5,3,5
./combined_dataset\20131103_022333.jpg,4,3,5
./combined_dataset\20131103_022439.jpg,4,3,5
./combined_dataset\20131103_023034.jpg,2,3,5
./combined_dataset\20131103_023105.jpg,2,3,5
./combined_dataset\20131103_023256.jpg,23,3,5
./combined_dataset\20131103_023520.jpg,2,3,5
./combined_dataset\20131103_024302.jpg,3,3,5
./combined_dataset\20131103_024509.jpg,3,3,5
./combined_dataset\20131103_032132.jpg,5,3,5
./combined_dataset\20131103_051321.jpg,61,3,5
./combined_dataset\20131103_051618.jpg,61,3,5
./combined_dataset\20131103_051649.jpg,61,3,5
./combined_dataset\20131103_172739.jpg,2,3,5
./combined_dataset\20131103_172829.jpg,2,3,5
./combined_dataset\20131103_172922.jpg,5,3,5
./combined_dataset\20131103_172922_001.jpg,2,3,5
./combined_dataset\20131103_173002.jpg,2,3,5
./combined_dataset\20131103_173035.jpg,2,3,5
./combined_dataset\20131103_173106.jpg,2,3,5
./combined_dataset\20131103_173141.jpg,2,3,5
./combined_dataset\20131103_173141_001.jpg,5,3,5
./combined_dataset\20131103_173340.jpg,2,3,5
./combined_dataset\20131103_173433.jpg,61,3,5
./combined_dataset\20131103_173614.jpg,61,3,5
./combined_dataset\20131103_173754.jpg,61,3,5
./combined_dataset\20131103_173827.jpg,61,3,5
./combined_dataset\20131103_174016.jpg,61,3,5
./combined_dataset\20131103_174045.jpg,61,3,5
./combined_dataset\20131103_174209.jpg,61,3,5
./combined_dataset\20131103_175526.jpg,5,3,5
./combined_dataset\20131103_175607.jpg,5,3,5
./combined_dataset\20131103_175636.jpg,3,3,5
./combined_dataset\20131103_175636_001.jpg,5,3,5
./combined_dataset\20131103_175713.jpg,3,3,5
./combined_dataset\20131103_175713_001.jpg,5,3,5
./combined_dataset\20131103_175844.jpg,5,3,5
./combined_dataset\20131103_175844_001.jpg,4,3,5
./combined_dataset\20131103_175913.jpg,5,3,5
./combined_dataset\20131103_180052.jpg,5,3,5
./combined_dataset\20131103_180052_001.jpg,3,3,5
./combined_dataset\20131103_180124.jpg,3,3,5
./combined_dataset\20131103_180151.jpg,3,3,5
./combined_dataset\20131103_184601.jpg,61,3,5
./combined_dataset\20131103_185105.jpg,61,3,5
./combined_dataset\20131103_185131.jpg,61,3,5
./combined_dataset\20131103_185246.jpg,61,3,5
./combined_dataset\20131103_185517.jpg,61,3,5
./combined_dataset\20131103_212451.jpg,61,3,5
./combined_dataset\20131103_212841.jpg,61,3,5
./combined_dataset\20131103_221002.jpg,5,3,5
./combined_dataset\20131104_001452.jpg,2,3,5
./combined_dataset\20131104_001452_001.jpg,13,3,5
./combined_dataset\20131104_001543.jpg,2,3,5
./combined_dataset\20131104_042129.jpg,61,3,5
./combined_dataset\20131104_042304.jpg,61,3,5
./combined_dataset\20131104_042849.jpg,4,3,5
./combined_dataset\20131104_042929.jpg,61,3,5
./combined_dataset\20131104_043457.jpg,5,3,5
./combined_dataset\20131104_062418.jpg,3,3,5
./combined_dataset\20131104_161136.jpg,61,3,5
./combined_dataset\20131104_164923.jpg,61,3,5
./combined_dataset\20131104_164958.jpg,61,3,5
./combined_dataset\20131104_170034.jpg,2,3,5
./combined_dataset\20131104_170115.jpg,13,3,5
./combined_dataset\20131104_170115_001.jpg,61,3,5
./combined_dataset\20131104_170530.jpg,61,3,5
./combined_dataset\20131104_170625.jpg,61,3,5
./combined_dataset\20131104_171328.jpg,13,3,5
./combined_dataset\20131104_171328_001.jpg,61,3,5
./combined_dataset\20131104_171405.jpg,61,3,5
./combined_dataset\20131104_171405_001.jpg,13,3,5
./combined_dataset\20131104_172831.jpg,4,3,5
./combined_dataset\20131104_173421.jpg,2,3,5
./combined_dataset\20131104_173421_001.jpg,3,3,5
./combined_dataset\20131104_173955.jpg,13,3,5
./combined_dataset\20131104_173955_001.jpg,2,3,5
./combined_dataset\20131104_174058.jpg,3,3,5
./combined_dataset\20131104_174127.jpg,4,3,5
./combined_dataset\20131104_174127_001.jpg,3,3,5
./combined_dataset\20131104_174127_002.jpg,2,3,5
./combined_dataset\20131104_174155.jpg,5,3,5
./combined_dataset\20131104_174155_001.jpg,4,3,5
./combined_dataset\20131104_174155_002.jpg,2,3,5
./combined_dataset\20131104_174155_003.jpg,3,3,5
./combined_dataset\20131104_174222.jpg,3,3,5
./combined_dataset\20131104_174222_001.jpg,2,3,5
./combined_dataset\20131104_174222_002.jpg,4,3,5
./combined_dataset\20131104_174253.jpg,2,3,5
./combined_dataset\20131104_174326.jpg,2,3,5
./combined_dataset\20131104_174326_001.jpg,5,3,5
./combined_dataset\20131104_174354.jpg,3,3,5
./combined_dataset\20131104_174354_001.jpg,2,3,5
./combined_dataset\20131104_174507.jpg,5,3,5
./combined_dataset\20131104_174627.jpg,3,3,5
./combined_dataset\20131104_174733.jpg,3,3,5
./combined_dataset\20131104_174805.jpg,3,3,5
./combined_dataset\20131104_174842.jpg,3,3,5
./combined_dataset\20131104_180104.jpg,5,3,5
./combined_dataset\20131104_180243.jpg,5,3,5
./combined_dataset\20131104_180310.jpg,5,3,5
./combined_dataset\20131104_182856.jpg,61,3,5
./combined_dataset\20131104_183117.jpg,61,3,5
./combined_dataset\20131104_183453.jpg,61,3,5
./combined_dataset\20131104_195056.jpg,5,3,5
./combined_dataset\20131104_195348.jpg,61,3,5
./combined_dataset\20131104_195445.jpg,5,3,5
./combined_dataset\20131104_195739.jpg,2,3,5
./combined_dataset\20131104_211003.jpg,5,3,5
./combined_dataset\20131104_212303.jpg,4,3,5
./combined_dataset\20131104_213337.jpg,4,3,5
./combined_dataset\20131105_022929.jpg,61,3,5
./combined_dataset\20131105_170017.jpg,61,3,5
./combined_dataset\20131105_170107.jpg,61,3,5
./combined_dataset\20131105_170107_001.jpg,13,3,5
./combined_dataset\20131105_171122.jpg,5,3,5
./combined_dataset\20131105_171148.jpg,5,3,5
./combined_dataset\20131105_171212.jpg,5,3,5
./combined_dataset\20131105_171212_001.jpg,61,3,5
./combined_dataset\20131105_171331.jpg,13,3,5
./combined_dataset\20131105_171331_001.jpg,61,3,5
./combined_dataset\20131105_171356.jpg,61,3,5
./combined_dataset\20131105_171824.jpg,3,3,5
./combined_dataset\20131105_171929.jpg,3,3,5
./combined_dataset\20131105_171958.jpg,3,3,5
./combined_dataset\20131105_172030.jpg,3,3,5
./combined_dataset\20131105_172141.jpg,3,3,5
./combined_dataset\20131105_172226.jpg,61,3,5
./combined_dataset\20131105_172629.jpg,61,3,5
./combined_dataset\20131105_172841.jpg,61,3,5
./combined_dataset\20131105_172931.jpg,4,3,5
./combined_dataset\20131105_172931_001.jpg,61,3,5
./combined_dataset\20131105_173007.jpg,61,3,5
./combined_dataset\20131105_173057.jpg,4,3,5
./combined_dataset\20131105_173122.jpg,61,3,5
./combined_dataset\20131105_173147.jpg,61,3,5
./combined_dataset\20131105_173339.jpg,61,3,5
./combined_dataset\20131105_174106.jpg,2,3,5
./combined_dataset\20131105_174139.jpg,2,3,5
./combined_dataset\20131105_175950_001.jpg,2,3,5
./combined_dataset\20131105_180030.jpg,2,3,5
./combined_dataset\20131105_180108.jpg,2,3,5
./combined_dataset\20131105_180436.jpg,2,3,5
./combined_dataset\20131105_180507.jpg,2,3,5
./combined_dataset\20131105_180606.jpg,2,3,5
./combined_dataset\20131105_191038.jpg,2,3,5
./combined_dataset\20131105_191145.jpg,2,3,5
./combined_dataset\20131105_191211.jpg,2,3,5
./combined_dataset\20131105_191926.jpg,2,3,5
./combined_dataset\20131105_195040.jpg,5,3,5
./combined_dataset\20131105_195113.jpg,5,3,5
./combined_dataset\20131105_195533.jpg,5,3,5
./combined_dataset\20131105_195612.jpg,5,3,5
./combined_dataset\20131105_201634.jpg,4,3,5
./combined_dataset\20131105_202445.jpg,4,3,5
./combined_dataset\20131105_202615.jpg,4,3,5
./combined_dataset\20131105_211108.jpg,3,3,5
./combined_dataset\20131105_211204.jpg,3,3,5
./combined_dataset\20131105_211336.jpg,3,3,5
./combined_dataset\20131105_211410.jpg,3,3,5
./combined_dataset\20131105_211803.jpg,3,3,5
./combined_dataset\20131105_211904.jpg,3,3,5
./combined_dataset\20131105_211930.jpg,3,3,5
./combined_dataset\20131105_212518.jpg,3,3,5
./combined_dataset\20131105_215107.jpg,61,3,5
./combined_dataset\20131105_215449.jpg,61,3,5
./combined_dataset\20131105_220429.jpg,61,3,5
./combined_dataset\20131105_220505.jpg,61,3,5
./combined_dataset\20131105_220623.jpg,61,3,5
./combined_dataset\20131105_221229.jpg,5,3,5
./combined_dataset\20131105_221753.jpg,5,3,5
./combined_dataset\20131105_233108_001.jpg,5,3,5
./combined_dataset\20131105_233135_001.jpg,5,3,5
./combined_dataset\20131106_010723.jpg,61,3,5
./combined_dataset\20131106_010939.jpg,61,3,5
./combined_dataset\20131106_011019.jpg,61,3,5
./combined_dataset\20131106_021107.jpg,2,3,5
./combined_dataset\20131106_073828.jpg,61,3,5
./combined_dataset\20131106_170740.jpg,61,3,5
./combined_dataset\20131106_170740_001.jpg,13,3,5
./combined_dataset\20131106_171409.jpg,5,3,5
./combined_dataset\20131106_171539.jpg,5,3,5
./combined_dataset\20131106_171639.jpg,61,3,5
./combined_dataset\20131106_172826.jpg,61,3,5
./combined_dataset\20131106_173341.jpg,2,3,5
./combined_dataset\20131106_173405.jpg,2,3,5
./combined_dataset\20131106_173431.jpg,2,3,5
./combined_dataset\20131106_173503.jpg,2,3,5
./combined_dataset\20131106_173540.jpg,2,3,5
./combined_dataset\20131106_173609.jpg,2,3,5
./combined_dataset\20131106_173642.jpg,2,3,5
./combined_dataset\20131106_173710.jpg,2,3,5
./combined_dataset\20131106_173740.jpg,2,3,5
./combined_dataset\20131106_173809.jpg,2,3,5
./combined_dataset\20131106_173846.jpg,2,3,5
./combined_dataset\20131106_173939.jpg,2,3,5
./combined_dataset\20131106_174009.jpg,2,3,5
./combined_dataset\20131106_174050.jpg,2,3,5
./combined_dataset\20131106_174130.jpg,2,3,5
./combined_dataset\20131106_174214.jpg,2,3,5
./combined_dataset\20131106_174302.jpg,2,3,5
./combined_dataset\20131106_174342.jpg,2,3,5
./combined_dataset\20131106_174420.jpg,2,3,5
./combined_dataset\20131106_174451.jpg,2,3,5
./combined_dataset\20131106_174451_001.jpg,61,3,5
./combined_dataset\20131106_174536.jpg,2,3,5
./combined_dataset\20131106_174919.jpg,2,3,5
./combined_dataset\20131106_175109.jpg,2,3,5
./combined_dataset\20131106_175150.jpg,2,3,5
./combined_dataset\20131106_175225.jpg,2,3,5
./combined_dataset\20131106_175259.jpg,2,3,5
./combined_dataset\20131106_175259_001.jpg,5,3,5
./combined_dataset\20131106_175337.jpg,2,3,5
./combined_dataset\20131106_175403.jpg,2,3,5
./combined_dataset\20131106_175429.jpg,2,3,5
./combined_dataset\20131106_175429_001.jpg,5,3,5
./combined_dataset\20131106_175457.jpg,5,3,5
./combined_dataset\20131106_175457_001.jpg,2,3,5
./combined_dataset\20131106_175522.jpg,2,3,5
./combined_dataset\20131106_175549.jpg,2,3,5
./combined_dataset\20131106_175549_001.jpg,5,3,5
./combined_dataset\20131106_175617.jpg,5,3,5
./combined_dataset\20131106_175617_001.jpg,2,3,5
./combined_dataset\20131106_175651.jpg,5,3,5
./combined_dataset\20131106_175750.jpg,2,3,5
./combined_dataset\20131106_175818.jpg,5,3,5
./combined_dataset\20131106_175818_001.jpg,2,3,5
./combined_dataset\20131106_175845.jpg,2,3,5
./combined_dataset\20131106_175845_001.jpg,5,3,5
./combined_dataset\20131106_175923.jpg,2,3,5
./combined_dataset\20131106_175947.jpg,2,3,5
./combined_dataset\20131106_180103.jpg,5,3,5
./combined_dataset\20131106_180128.jpg,5,3,5
./combined_dataset\20131106_180153.jpg,5,3,5
./combined_dataset\20131106_180355.jpg,5,3,5
./combined_dataset\20131106_182140.jpg,4,3,5
./combined_dataset\20131106_182559.jpg,4,3,5
./combined_dataset\20131106_182623.jpg,4,3,5
./combined_dataset\20131106_182850.jpg,4,3,5
./combined_dataset\20131106_183555.jpg,4,3,5
./combined_dataset\20131106_183817.jpg,4,3,5
./combined_dataset\20131106_184504.jpg,4,3,5
./combined_dataset\20131106_191237.jpg,61,3,5
./combined_dataset\20131106_191305.jpg,61,3,5
./combined_dataset\20131106_192038.jpg,61,3,5
./combined_dataset\20131106_194937.jpg,61,3,5
./combined_dataset\20131106_195026.jpg,13,3,5
./combined_dataset\20131106_202733_001.jpg,61,3,5
./combined_dataset\20131106_203250.jpg,61,3,5
./combined_dataset\20131106_234419.jpg,5,3,5
./combined_dataset\20131106_234657.jpg,4,3,5
./combined_dataset\20131106_235051.jpg,4,3,5
./combined_dataset\20131106_235051_001.jpg,5,3,5
./combined_dataset\20131106_235434.jpg,5,3,5
./combined_dataset\20131106_235434_001.jpg,4,3,5
./combined_dataset\20131107_001054.jpg,4,3,5
./combined_dataset\20131107_005107.jpg,4,3,5
./combined_dataset\20131107_005142.jpg,4,3,5
./combined_dataset\20131107_005213.jpg,4,3,5
./combined_dataset\20131107_022837.jpg,5,3,5
./combined_dataset\20131107_022923.jpg,5,3,5
./combined_dataset\20131107_162524.jpg,61,3,5
./combined_dataset\20131107_162524_001.jpg,3,3,5
./combined_dataset\20131107_162539.jpg,3,3,5
./combined_dataset\20131107_162539_001.jpg,61,3,5
./combined_dataset\20131107_162931.jpg,61,3,5
./combined_dataset\20131107_162931_001.jpg,3,3,5
./combined_dataset\20131107_162931_002.jpg,4,3,5
./combined_dataset\20131107_163018.jpg,61,3,5
./combined_dataset\20131107_163131.jpg,61,3,5
./combined_dataset\20131107_163131_001.jpg,3,3,5
./combined_dataset\20131107_163157.jpg,3,3,5
./combined_dataset\20131107_163157_001.jpg,61,3,5
./combined_dataset\20131107_163242.jpg,3,3,5
./combined_dataset\20131107_170030.jpg,5,3,5
./combined_dataset\20131107_170131.jpg,2,3,5
./combined_dataset\20131107_170457.jpg,5,3,5
./combined_dataset\20131107_170457_001.jpg,2,3,5
./combined_dataset\20131107_170546.jpg,2,3,5
./combined_dataset\20131107_170638.jpg,3,3,5
./combined_dataset\20131107_170638_001.jpg,2,3,5
./combined_dataset\20131107_170705.jpg,3,3,5
./combined_dataset\20131107_170705_001.jpg,2,3,5
./combined_dataset\20131107_170733.jpg,3,3,5
./combined_dataset\20131107_170733_001.jpg,2,3,5
./combined_dataset\20131107_170805.jpg,2,3,5
./combined_dataset\20131107_170954.jpg,5,3,5
./combined_dataset\20131107_170954_001.jpg,61,3,5
./combined_dataset\20131107_170954_002.jpg,3,3,5
./combined_dataset\20131107_170954_003.jpg,2,3,5
./combined_dataset\20131107_171030.jpg,5,3,5
./combined_dataset\20131107_171030_001.jpg,2,3,5
./combined_dataset\20131107_171156.jpg,2,3,5
./combined_dataset\20131107_171349.jpg,2,3,5
./combined_dataset\20131107_171349_001.jpg,5,3,5
./combined_dataset\20131107_171454.jpg,2,3,5
./combined_dataset\20131107_171454_001.jpg,5,3,5
./combined_dataset\20131107_171527.jpg,5,3,5
./combined_dataset\20131107_171527_001.jpg,61,3,5
./combined_dataset\20131107_171554.jpg,3,3,5
./combined_dataset\20131107_171554_001.jpg,5,3,5
./combined_dataset\20131107_171554_002.jpg,61,3,5
./combined_dataset\20131107_171638.jpg,61,3,5
./combined_dataset\20131107_172226.jpg,4,3,5
./combined_dataset\20131107_172252.jpg,4,3,5
./combined_dataset\20131107_172935.jpg,4,3,5
./combined_dataset\20131107_173004.jpg,4,3,5
./combined_dataset\20131107_173031.jpg,4,3,5
./combined_dataset\20131107_173231.jpg,4,3,5
./combined_dataset\20131107_173300.jpg,61,3,5
./combined_dataset\20131107_173410.jpg,61,3,5
./combined_dataset\20131107_173602.jpg,61,3,5
./combined_dataset\20131107_173809.jpg,61,3,5
./combined_dataset\20131107_173809_001.jpg,4,3,5
./combined_dataset\20131107_173956.jpg,4,3,5
./combined_dataset\20131107_174129.jpg,61,3,5
./combined_dataset\20131107_174547.jpg,61,3,5
./combined_dataset\20131107_174547_001.jpg,4,3,5
./combined_dataset\20131107_182815.jpg,4,3,5
./combined_dataset\20131107_182842.jpg,4,3,5
./combined_dataset\20131107_183203.jpg,4,3,5
./combined_dataset\20131107_183916.jpg,4,3,5
./combined_dataset\20131107_203506.jpg,5,3,5
./combined_dataset\20131107_203540.jpg,5,3,5
./combined_dataset\20131107_204256.jpg,5,3,5
./combined_dataset\20131107_204516.jpg,5,3,5
./combined_dataset\20131108_022309.jpg,61,3,5
./combined_dataset\20131108_022345.jpg,61,3,5
./combined_dataset\20131108_022751.jpg,61,3,5
./combined_dataset\20131108_023159.jpg,61,3,5
./combined_dataset\20131108_030606.jpg,13,3,5
./combined_dataset\20131108_041210.jpg,23,3,5
./combined_dataset\20131108_163426.jpg,61,3,5
./combined_dataset\20131108_165456.jpg,61,3,5
./combined_dataset\20131108_165456_001.jpg,5,3,5
./combined_dataset\20131108_165540.jpg,5,3,5
./combined_dataset\20131108_165540_001.jpg,61,3,5
./combined_dataset\20131108_170859.jpg,2,3,5
./combined_dataset\20131108_170859_001.jpg,5,3,5
./combined_dataset\20131108_170928.jpg,5,3,5
./combined_dataset\20131108_170928_001.jpg,2,3,5
./combined_dataset\20131108_171231.jpg,2,3,5
./combined_dataset\20131108_171231_001.jpg,4,3,5
./combined_dataset\20131108_171231_002.jpg,5,3,5
./combined_dataset\20131108_171347.jpg,5,3,5
./combined_dataset\20131108_171347_001.jpg,4,3,5
./combined_dataset\20131108_171347_002.jpg,3,3,5
./combined_dataset\20131108_171541.jpg,4,3,5
./combined_dataset\20131108_171541_001.jpg,5,3,5
./combined_dataset\20131108_171835.jpg,5,3,5
./combined_dataset\20131108_171835_001.jpg,4,3,5
./combined_dataset\20131108_171835_002.jpg,3,3,5
./combined_dataset\20131108_172338.jpg,4,3,5
./combined_dataset\20131108_172338_001.jpg,5,3,5
./combined_dataset\20131108_172454.jpg,4,3,5
./combined_dataset\20131108_172454_001.jpg,5,3,5
./combined_dataset\20131108_172812.jpg,4,3,5
./combined_dataset\20131108_172812_001.jpg,5,3,5
./combined_dataset\20131108_172841.jpg,3,3,5
./combined_dataset\20131108_172841_001.jpg,4,3,5
./combined_dataset\20131108_172907.jpg,4,3,5
./combined_dataset\20131108_173926.jpg,2,3,5
./combined_dataset\20131108_173956.jpg,2,3,5
./combined_dataset\20131108_174024.jpg,2,3,5
./combined_dataset\20131108_174024_001.jpg,4,3,5
./combined_dataset\20131108_174113.jpg,2,3,5
./combined_dataset\20131108_174205.jpg,2,3,5
./combined_dataset\20131108_174239.jpg,2,3,5
./combined_dataset\20131108_174311.jpg,2,3,5
./combined_dataset\20131108_174403.jpg,2,3,5
./combined_dataset\20131108_174523.jpg,2,3,5
./combined_dataset\20131108_174550.jpg,23,3,5
./combined_dataset\20131108_174621.jpg,61,3,5
./combined_dataset\20131108_174649.jpg,61,3,5
./combined_dataset\20131108_174755.jpg,61,3,5
./combined_dataset\20131108_175119.jpg,61,3,5
./combined_dataset\20131108_175155.jpg,61,3,5
./combined_dataset\20131108_175258.jpg,61,3,5
./combined_dataset\20131108_175349.jpg,61,3,5
./combined_dataset\20131108_175425.jpg,61,3,5
./combined_dataset\20131108_175540.jpg,61,3,5
./combined_dataset\20131108_181402.jpg,3,3,5
./combined_dataset\20131108_181526.jpg,3,3,5
./combined_dataset\20131108_182407.jpg,61,3,5
./combined_dataset\20131108_183519.jpg,5,3,5
./combined_dataset\20131108_184738.jpg,5,3,5
./combined_dataset\20131108_193107.jpg,61,3,5
./combined_dataset\20131108_193140.jpg,61,3,5
./combined_dataset\20131108_211821.jpg,2,3,5
./combined_dataset\20131108_212820.jpg,2,3,5
./combined_dataset\20131108_221236.jpg,4,3,5
./combined_dataset\20131108_221236_001.jpg,5,3,5
./combined_dataset\20131108_221443.jpg,4,3,5
./combined_dataset\20131108_221511.jpg,4,3,5
./combined_dataset\20131108_221542.jpg,4,3,5
./combined_dataset\20131108_221611.jpg,4,3,5
./combined_dataset\20131108_221845.jpg,4,3,5
./combined_dataset\20131108_221938.jpg,4,3,5
./combined_dataset\20131108_222005.jpg,4,3,5
./combined_dataset\20131108_224319.jpg,61,3,5
./combined_dataset\20131108_224448.jpg,61,3,5
./combined_dataset\20131108_230642.jpg,61,3,5
./combined_dataset\20131109_001059.jpg,5,3,5
./combined_dataset\20131109_162041.jpg,3,3,5
./combined_dataset\20131109_162408.jpg,5,3,5
./combined_dataset\20131109_162408_001.jpg,3,3,5
./combined_dataset\20131109_162846.jpg,3,3,5
./combined_dataset\20131109_162846_001.jpg,5,3,5
./combined_dataset\20131109_164937.jpg,3,3,5
./combined_dataset\20131109_164937_001.jpg,5,3,5
./combined_dataset\20131109_165045.jpg,3,3,5
./combined_dataset\20131109_165045_001.jpg,5,3,5
./combined_dataset\20131109_165122.jpg,3,3,5
./combined_dataset\20131109_165122_001.jpg,5,3,5
./combined_dataset\20131109_170331.jpg,4,3,5
./combined_dataset\20131109_170331_001.jpg,2,3,5
./combined_dataset\20131109_170447.jpg,4,3,5
./combined_dataset\20131109_170447_001.jpg,2,3,5
./combined_dataset\20131109_170749.jpg,61,3,5
./combined_dataset\20131109_170749_001.jpg,3,3,5
./combined_dataset\20131109_170749_002.jpg,4,3,5
./combined_dataset\20131109_170749_003.jpg,2,3,5
./combined_dataset\20131109_170835.jpg,3,3,5
./combined_dataset\20131109_170835_001.jpg,2,3,5
./combined_dataset\20131109_170835_002.jpg,61,3,5
./combined_dataset\20131109_170835_003.jpg,4,3,5
./combined_dataset\20131109_170912.jpg,4,3,5
./combined_dataset\20131109_170912_001.jpg,3,3,5
./combined_dataset\20131109_171226.jpg,3,3,5
./combined_dataset\20131109_171226_001.jpg,4,3,5
./combined_dataset\20131109_171226_002.jpg,61,3,5
./combined_dataset\20131109_171303.jpg,4,3,5
./combined_dataset\20131109_171513.jpg,4,3,5
./combined_dataset\20131109_172019.jpg,4,3,5
./combined_dataset\20131109_173024.jpg,4,3,5
./combined_dataset\20131109_173106.jpg,4,3,5
./combined_dataset\20131109_174122.jpg,3,3,5
./combined_dataset\20131109_174843.jpg,61,3,5
./combined_dataset\20131109_175026.jpg,4,3,5
./combined_dataset\20131109_181149.jpg,61,3,5
./combined_dataset\20131109_181355.jpg,61,3,5
./combined_dataset\20131109_182406.jpg,4,3,5
./combined_dataset\20131109_182433.jpg,4,3,5
./combined_dataset\20131109_182517.jpg,4,3,5
./combined_dataset\20131109_182601.jpg,4,3,5
./combined_dataset\20131109_182754.jpg,4,3,5
./combined_dataset\20131109_182917.jpg,4,3,5
./combined_dataset\20131109_183121.jpg,4,3,5
./combined_dataset\20131109_183508.jpg,4,3,5
./combined_dataset\20131109_183835.jpg,4,3,5
./combined_dataset\20131109_184001.jpg,4,3,5
./combined_dataset\20131109_184055.jpg,2,3,5
./combined_dataset\20131109_184055_001.jpg,4,3,5
./combined_dataset\20131109_184133.jpg,2,3,5
./combined_dataset\20131109_184203.jpg,2,3,5
./combined_dataset\20131109_184303.jpg,2,3,5
./combined_dataset\20131109_184333.jpg,2,3,5
./combined_dataset\20131109_184401.jpg,61,3,5
./combined_dataset\20131109_184401_001.jpg,2,3,5
./combined_dataset\20131109_184458.jpg,61,3,5
./combined_dataset\20131109_184616.jpg,2,3,5
./combined_dataset\20131109_185911.jpg,4,3,5
./combined_dataset\20131109_185945.jpg,4,3,5
./combined_dataset\20131109_190059.jpg,4,3,5
./combined_dataset\20131109_190143.jpg,4,3,5
./combined_dataset\20131109_190319.jpg,5,3,5
./combined_dataset\20131109_190353.jpg,5,3,5
./combined_dataset\20131109_233014.jpg,4,3,5
./combined_dataset\20131109_234319.jpg,4,3,5
./combined_dataset\20131110_010250.jpg,23,3,5
